
Scanning: C:\Users\andre\projects\movies
Found 176 YouTube ID(s) across 98 file(s).

──────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────
FILE                                 VIDEO ID     THUMBNAIL URL                                            WATCH URL
grok-animal-farm.html                g8wLmj9SiKM  https://img.youtube.com/vi/g8wLmj9SiKM/maxresdefault.jpg  https://www.youtube.com/watch?v=g8wLmj9SiKM
hamnet.html                          xYcgQMxQwmk  https://img.youtube.com/vi/xYcgQMxQwmk/maxresdefault.jpg  https://www.youtube.com/watch?v=xYcgQMxQwmk
high-fidelity.html                   OA9gPtWDiww  https://img.youtube.com/vi/OA9gPtWDiww/maxresdefault.jpg  https://www.youtube.com/watch?v=OA9gPtWDiww
hitchhikers-guide.html               eLdiWe_HJv4  https://img.youtube.com/vi/eLdiWe_HJv4/maxresdefault.jpg  https://www.youtube.com/watch?v=eLdiWe_HJv4
hunger-games-sunrise.html            MPjxijuBuSo  https://img.youtube.com/vi/MPjxijuBuSo/maxresdefault.jpg  https://www.youtube.com/watch?v=MPjxijuBuSo
i-am-legend.html                     dtKMEAXyPkg  https://img.youtube.com/vi/dtKMEAXyPkg/maxresdefault.jpg  https://www.youtube.com/watch?v=dtKMEAXyPkg
index_alt.html                       m08TxIsFTRI  https://img.youtube.com/vi/m08TxIsFTRI/maxresdefault.jpg  https://www.youtube.com/watch?v=m08TxIsFTRI
index_alt.html                       hKKGPfwHOSo  https://img.youtube.com/vi/hKKGPfwHOSo/maxresdefault.jpg  https://www.youtube.com/watch?v=hKKGPfwHOSo
index_alt.html                       YNJ6f5Vng3w  https://img.youtube.com/vi/YNJ6f5Vng3w/maxresdefault.jpg  https://www.youtube.com/watch?v=YNJ6f5Vng3w
index_alt.html                       bHiMj7ZVBSM  https://img.youtube.com/vi/bHiMj7ZVBSM/maxresdefault.jpg  https://www.youtube.com/watch?v=bHiMj7ZVBSM
index_alt.html                       _uRoMygJtbw  https://img.youtube.com/vi/_uRoMygJtbw/maxresdefault.jpg  https://www.youtube.com/watch?v=_uRoMygJtbw
index_alt.html                       HqMZQGHqQaM  https://img.youtube.com/vi/HqMZQGHqQaM/maxresdefault.jpg  https://www.youtube.com/watch?v=HqMZQGHqQaM
index_alt.html                       m-8qVJYdPcg  https://img.youtube.com/vi/m-8qVJYdPcg/maxresdefault.jpg  https://www.youtube.com/watch?v=m-8qVJYdPcg
index_alt.html                       e9HXmMnUEdE  https://img.youtube.com/vi/e9HXmMnUEdE/maxresdefault.jpg  https://www.youtube.com/watch?v=e9HXmMnUEdE
index_alt.html                       qwqmGRjgxJU  https://img.youtube.com/vi/qwqmGRjgxJU/maxresdefault.jpg  https://www.youtube.com/watch?v=qwqmGRjgxJU
index_alt.html                       i36Zw32GfRQ  https://img.youtube.com/vi/i36Zw32GfRQ/maxresdefault.jpg  https://www.youtube.com/watch?v=i36Zw32GfRQ
index_alt.html                       m1C9DTOUH5s  https://img.youtube.com/vi/m1C9DTOUH5s/maxresdefault.jpg  https://www.youtube.com/watch?v=m1C9DTOUH5s
index_alt.html                       AjI52haEerU  https://img.youtube.com/vi/AjI52haEerU/maxresdefault.jpg  https://www.youtube.com/watch?v=AjI52haEerU
index_alt.html                       48CtX6OgU3s  https://img.youtube.com/vi/48CtX6OgU3s/maxresdefault.jpg  https://www.youtube.com/watch?v=48CtX6OgU3s
index_alt.html                       vcybDwT6Ia4  https://img.youtube.com/vi/vcybDwT6Ia4/maxresdefault.jpg  https://www.youtube.com/watch?v=vcybDwT6Ia4
index_alt.html                       UPFRItMOgPo  https://img.youtube.com/vi/UPFRItMOgPo/maxresdefault.jpg  https://www.youtube.com/watch?v=UPFRItMOgPo
index_alt.html                       j6ucGt_Xp14  https://img.youtube.com/vi/j6ucGt_Xp14/maxresdefault.jpg  https://www.youtube.com/watch?v=j6ucGt_Xp14
